lda_feature_1,target
-1.0808738951531611,1
-2.3756531438711885,0
-2.5890367962681835,0
1.5209993426439798,1
-2.9557112995992783,0
2.2001178732772777,1
-2.572054865327033,0
2.467323906290952,1
-3.078874063807125,0
2.828552264147741,1
-0.8653088634945736,0
1.4215055684492917,1
-0.9451023947159284,0
2.31458587287939,1
1.6482723190423256,1
-2.6314088562271514,0
-2.792203369582335,0
2.8613849411761456,1
2.3880080925495224,1
2.287730585200236,1
-1.8385184789192572,0
-3.0556922187852735,0
-1.91573664087059,0
2.6687603061029916,1
-2.6309803158107963,0
-3.154709834582076,0
2.4325022541146577,1
2.749270419494555,1
-2.2891547449902943,0
1.5184680014438146,1
2.9728685164214355,1
2.067981141062811,1
0.16367306316545172,1
-3.118162440578898,0
-2.790379592224349,0
2.781732412810191,1
-2.294361986255255,0
2.928243343084777,1
-3.023766350037142,0
3.253186056187911,1
2.964239667597853,1
-2.1385760646821317,0
-2.3727851435772114,0
2.490387723171973,1
-3.0548749748448096,0
0.6378605647496893,0
2.476387307038315,1
-3.053671843348084,0
-3.1156222751757574,0
-3.000538622742092,0
2.9458938882781083,1
-2.5840606397813395,0
-3.112920522260739,0
-3.0618019455809358,0
0.4778282610354094,0
2.8541058454651806,1
-2.2881481436330318,0
-3.135038421112086,0
-2.1321398577533266,0
-2.4913697039453666,0
2.2887810653037453,1
-3.1616497401090915,0
2.0744994822309977,1
-3.142808519286708,0
2.371752971687004,1
2.186662511937601,1
-3.0078931884435165,0
-3.067371108975058,0
2.481751291270931,1
-3.1223918205278554,0
2.6345802801715243,1
-2.6468347542196846,0
-2.539361055834323,0
-3.0661107995460237,0
0.7961170341911094,1
-2.7973898425647943,0
-1.384920253440366,0
2.395902754304714,1
2.4637989463109204,1
1.3298747196394185,1
2.263528286723568,1
-2.373153381072376,0
-1.8283834012240086,0
-1.5306471958728805,0
-3.1325881837785863,0
-2.5080712659440803,0
-3.0764165401592876,0
-3.1219827624213856,0
-3.0034280641868474,0
1.843685020257922,1
-2.539459069198635,0
1.6284491896580215,1
2.3314259177075267,1
-2.5099628146542425,0
-3.058720106301692,0
-2.4638074371358156,0
-2.22436517038131,0
2.930439486840673,1
-2.583190048924099,0
2.8955788628453347,1
-3.144029291689972,0
2.9476913172917882,1
-1.7864853719066216,1
-2.7552832491272983,0
0.35117607930209627,0
-0.053267465296799224,1
2.581444084568395,1
-1.3061114950228758,1
-2.9251081389729854,0
-1.8396763587507527,0
2.9124856329428632,1
2.302356789672877,1
2.186692640357131,1
1.734052720520986,1
-2.0123909638646267,0
-2.627102042908298,0
2.3972049676712635,1
-2.5924371608161647,0
1.7256249629961793,1
2.4568517769634077,1
-2.7466211411647676,0
2.4270280053051847,1
2.133323677152559,1
-3.0346480550308734,0
-2.512179071000393,0
-2.4956249938121178,0
-2.436400638615545,0
2.8025346557579485,1
-2.798280228983111,0
-3.0972861497159743,0
2.2307675671481824,1
-2.085631424288493,0
0.23234130434724137,1
1.5989749867649177,1
-2.7719922009727047,0
-1.5820906796686218,0
-3.0540936771201097,0
2.4452718354362575,1
2.9871752864012167,1
2.2309455575876034,1
3.0047548619929256,1
1.5600044101444788,0
0.8946007513134955,1
2.877882441370028,1
-3.1185051303858833,0
1.6612192046458338,1
2.3833567774851243,1
2.9175423173970954,1
0.34064367838427106,1
2.8091478849436706,1
2.216686134158676,1
0.10751642487222983,0
0.5297701954931335,0
-2.764642625127875,0
-2.631125864389631,0
0.5633072608746588,1
-2.887008228760272,0
-2.058051412386293,0
2.461841174062023,1
-2.851217176637446,0
-3.0887885451986166,0
2.6568691678972916,1
-1.6858415671921183,0
-2.47096963634909,0
1.6196818772018002,1
-2.943230526285927,0
2.3734610912151557,1
2.546396471254707,1
2.470110174634072,1
2.7077307104991566,1
2.3362866019642463,1
-2.9524495497794674,0
-2.935827438666011,0
-3.093297351542657,0
-2.956883692369304,0
-3.008420133613872,0
2.5301844246838407,1
2.109199479670849,1
2.3768355540159223,1
2.194406504545144,1
2.9976185388477425,1
2.161452023871775,1
-2.5512054453918713,0
2.197065325718755,1
-0.09013376170320857,0
2.541879300760148,1
-3.036840929925312,0
2.916028116952031,1
2.990236475057667,1
-0.043879711830503994,1
-3.016126555340097,0
2.8362731392865164,1
2.728503377937169,1
1.7953975674168055,1
-2.2613379761562498,0
-2.99603514662923,0
-2.6324190893199693,0
-2.8784328041998313,0
2.537431879896416,1
0.9403103642587223,1
-1.2798151810818401,1
0.68257976969519,0
2.5289717440267343,1
-2.4517424938040437,0
2.62945875319989,1
-0.36557580249247534,0
2.927488325328913,1
-2.8957003362470193,0
2.466119170035136,1
2.6317973412437348,1
2.3698972787803725,1
-2.1826787216315346,0
-2.2264018829613748,0
2.3824707109167305,1
2.8827369367490028,1
-2.3000702704587312,0
-2.775286605530727,0
1.500523824255751,1
0.9136244915933509,1
-2.911483227039976,0
1.9563290114993643,1
-2.5465230328196364,0
1.9271594171367497,1
-2.5810834514463403,0
-3.0067719022186843,0
-2.1572399957729074,0
-2.421757850338184,0
2.33073839260685,1
-3.025821835571619,0
-2.512417441427569,0
2.422850337391209,1
1.8132264293423836,1
2.6644342222220607,1
2.628253653775465,1
2.216464229421781,0
-3.013009875868819,0
-3.0826969915753097,0
2.6027086958702172,1
1.6850202724961287,1
-2.6789834487657402,0
1.145971787352086,1
-3.0490211533595866,0
-2.8397557904908295,0
0.7550198710583509,1
1.0725234796158907,1
-2.9780415534345512,0
3.0155035777124173,1
2.7620258288616157,1
2.7318948229871207,1
-1.0057993904249467,0
1.4419399128974095,1
-3.409268152753577,0
3.016253903112428,1
0.13002713979321873,0
-0.0898818753015382,1
1.505760312664874,1
1.829605375939952,1
-3.378152478827553,0
2.3406628054242016,1
-3.115169932007135,0
-2.5046911627175215,0
-2.883950974860232,0
1.4224739362664633,0
-3.087775695540205,0
2.7555647781846533,1
-3.7065208632230258,0
2.9579845605373176,1
2.6142560363611613,1
1.5121620167082208,0
-0.6752169724750593,0
2.42679596694558,1
2.747009165895504,1
1.5984391522755694,0
2.381108905724505,1
-0.6254092291513083,1
3.103124671958734,1
-3.3444471126368898,0
-2.986339740681516,0
2.752723351905919,1
-3.014116296323227,0
-2.6159255848008973,0
2.478345077089933,1
2.572191139851015,1
-3.058293356986264,0
-2.444005606198789,0
2.9640518468688692,1
2.8149898766066066,1
2.47234954517402,1
-3.1224838070427983,0
2.5286001006602703,1
3.044652326657982,1
2.2062446908762277,1
1.8802462610455866,1
0.8403009620779349,1
1.1308500490960964,1
-2.2447804597349856,0
2.5254407580220994,1
2.8465643970469903,1
-2.8090385946918954,0
2.7270101982239376,1
-2.5937370659315,0
2.700793818705697,1
2.438952697536737,1
-3.0774463391862996,0
-3.102941998615679,0
-2.98618876903967,0
-3.0246000707292002,0
1.7982878616376732,0
2.545157322044064,1
-3.100092680686105,0
2.263773244905024,1
-3.086432484773449,0
-2.658158870243055,0
0.995067362276755,1
-2.5341080294885043,0
-2.9741696494355985,0
2.564917064850345,1
0.23839377878958273,1
3.1173249567970376,1
2.289102516090914,1
-3.1527813304895664,0
-3.111318034322528,0
-3.117846296012464,0
2.4165024693192545,1
-3.0944122252509443,0
2.4904874494028255,1
-2.6237980713206066,0
-2.89824291394091,0
1.7957000970439174,1
-1.9666609640711468,0
-2.42908642409493,0
1.1040347623054882,1
2.8767192522866902,1
2.406990085421279,1
1.0742044682074263,1
-5.104714942265331,0
1.738621641468928,1
2.454420068515174,1
2.855855347847329,1
1.8124100601759856,1
-2.4615129994649334,0
-3.113328214941401,0
-2.615018459206825,0
-2.605552966556471,0
-2.954067552274558,0
-3.0888307068604566,0
-2.9168477592678124,0
-3.1298051387715793,0
-3.0901812314313295,0
-0.6074086157435474,0
-2.4750938132516564,0
2.488592150616348,1
-3.0994544571168468,0
2.392739173397006,1
2.372407140593485,1
2.568941019920669,1
2.2939754045980805,1
2.2378881406248587,1
2.398463580509628,1
2.4317881249819457,1
-2.979764209159787,0
2.321706997247843,1
2.4226177639808446,1
-2.640124546365983,0
1.9887028086157656,1
2.490510673626617,1
-2.9000867692825225,0
2.254207558137208,0
2.605129445084264,1
2.130949969710469,1
2.089698053182915,1
1.071973095427601,1
-3.03274696692842,0
-2.581164385728905,0
-2.0630050681066066,0
2.803500010470851,1
-0.9643063728057466,0
0.8451926221748403,1
2.463369405825343,1
2.316167831270527,1
-3.0846552257179725,0
2.3030369934532806,1
-2.6113589591641673,0
-3.121240572940732,0
-2.3278203184496222,0
2.970897121460498,1
2.4584445122446867,1
-1.328952635547951,0
1.6097251418291583,1
-3.1244267581098275,0
-3.031017091332845,0
-2.154628677360239,0
2.2987333976786912,1
2.8267156471420996,1
0.6475080233688981,1
-1.6141008787276108,0
2.4315990472026012,1
2.609900730380335,1
2.476694448622974,1
-3.058138162395483,0
-2.913679094298958,0
-3.1367992914356613,0
2.394327282798424,1
2.6271904250684113,1
-3.087207922657797,0
2.8568687115962854,1
2.3402281264515827,1
-2.51670132015476,0
2.381718092742681,1
2.150872608360222,1
-3.066922125389994,0
0.8590278260415753,1
-2.9508742482286165,0
2.5622839640746973,1
-2.5149457033467195,0
-3.0002963131567824,0
-2.9770737409286387,0
1.5150458308560475,1
2.5062314666733476,1
2.4949821163559074,1
1.9354670063965453,1
2.7744093903112383,1
2.8211121509123935,1
2.1595093140781167,1
-1.6145449656477682,0
-3.056881510627849,0
2.5244329934953718,1
2.6667522973600137,1
1.9532694385102114,1
2.708555684774299,1
-3.1018247867539173,0
0.2306228366939332,1
-2.944899583361469,0
2.5603664213107757,1
-2.9717533550749606,0
3.2401528010761416,1
2.5437583295251653,1
-2.467465240736533,0
-2.889027643004455,0
2.2398475286817585,1
2.39107741046749,1
-0.33967119277345276,0
2.4318656694359917,1
1.3839670939331143,1
-2.86893659615307,0
-3.144110085045059,0
0.9158141107867692,1
-1.738082032861936,1
2.3537444541664123,1
-3.0439838608676903,0
2.3960411936185424,1
-2.509693730868164,0
-2.934216929412685,0
2.765473632015184,1
2.349984188220954,1
2.67300250525825,1
-2.4210386688394574,0
2.6987495272037885,1
2.8616835541032035,1
2.2062143174554234,1
2.3659714810380152,1
0.2630809458536118,0
-0.8783418486038113,0
2.3988951297760432,1
2.170123818076633,1
2.512752052411495,1
-2.8947789997644744,0
-3.0558770259525305,0
2.944973092061178,1
2.4391893611058895,1
-3.0313748637980695,0
1.6205714019404855,0
2.3720594066444423,1
1.7101781409603085,0
-2.61282107370163,0
2.5598227050071443,1
1.652047510132168,1
1.7853244134524593,1
-2.7789611805218986,0
-2.382241709201235,0
-0.32067913814021914,1
-3.079409185545668,0
2.5069326650949137,1
2.0588782996477377,0
-3.1747222050408372,0
-2.9493521871926007,0
2.624752738958058,1
-2.5361074291315937,0
2.9058075688505975,1
1.6768984903615822,1
0.0923571754358739,1
1.9081444134847199,1
-3.044417356182617,0
-2.100484631695499,0
-3.1271931701063416,0
-3.090487638038249,0
-2.722545870168408,0
1.4215657731964766,1
-2.9959820870833265,0
-2.9371571290521956,0
-3.010167361351488,0
2.884746274667775,1
-2.982657544535963,0
-2.811421404259382,0
-3.557192844047252,0
-2.912835176744174,0
1.8807057559494789,1
2.640361207036162,1
-2.9904367782411154,0
2.033192596524504,1
1.9770716906976797,1
2.4001702481619662,1
2.353802963965034,1
2.639172901371852,1
-2.8237044678687235,0
-3.0481105758028693,0
-2.8639583792658594,0
0.5535509301253954,0
2.8334447139820447,1
2.4183925246666385,1
2.4724559452311987,1
2.568454602377703,1
2.4126988924552264,1
1.4593875426131273,1
2.282843201541073,1
-3.013728722394573,0
2.3222318542883515,1
-3.0265778502166953,0
-2.873955190703631,0
-2.178192592755438,0
-3.5691565391932234,0
2.838003749751937,1
-3.115694867259842,0
-2.583899161765211,0
2.4769469045606014,1
-2.394375748494532,0
-3.0563755685995777,0
2.3071173231887827,1
-1.0077123759693238,0
2.805749680947868,1
-2.8962805425360547,0
2.396519146248975,1
1.8550209062791185,1
2.3756135520367887,1
1.9765726432796347,1
-3.178252950960594,0
1.7428015117943325,1
2.5283291184705687,1
-2.971133833480072,0
-2.8161119982037506,0
2.230806368410082,1
2.717338220050432,1
1.5385677700715472,0
1.9963324720617597,1
-0.7326626312007305,0
2.5061580410326556,1
1.6697870911019252,1
-0.03389882911322868,0
2.7656505270555933,1
-3.1232140359564347,0
2.4580778007846367,1
2.4798961188925994,1
-3.0191265072386084,0
2.484042557546187,1
-1.6728641790198164,0
2.472109812727217,1
-1.161882212529795,1
-2.83188062287243,0
2.3971582514261365,1
1.9646543017830063,1
2.7386412472996033,1
-1.9152039511357164,0
2.589316517288666,1
2.0876154279826196,1
2.2831293889749387,1
2.493371189055159,1
2.186307811531627,1
-3.119604725149531,0
-3.1238846299718115,0
0.4508861306426511,1
2.3993605390129744,1
2.9617995482342043,1
1.8893581315012145,1
-4.734408557615924,0
0.10969719423686208,1
2.850556243876531,1
2.766362141609943,1
-3.144239171329496,0
1.8422189024390834,1
-3.1350871470004216,0
-3.023168082263885,0
-3.1210064360415934,0
2.6351939679469263,1
-3.0311736902479596,0
1.2680613847398479,1
2.3999240362726435,1
2.601496109789743,1
-3.1308581398947295,0
2.469664791331297,1
-2.7116045289161907,0
1.8827169999006639,1
-3.0722512152957204,0
2.807367424616872,1
-2.8585842650006748,0
-1.808955757361211,0
2.5638983076815034,1
-2.5470648017127813,0
0.3006438089114501,1
-2.4824170829776184,0
2.121974476080009,1
2.351304612474777,1
2.0533905392094267,1
0.33003898036767426,1
2.2751317766080517,1
2.6558733730723274,1
2.4025033149545596,1
-0.9519059043057199,1
2.537284380439282,1
0.3793658398825371,1
-3.0845038743939748,0
2.9091678486691546,1
2.1338976415600723,1
-0.31885562880860546,1
-2.5250232640262786,0
-1.0222196940915633,0
-2.7343078283069557,0
2.4724402172875712,1
2.8641851790253154,1
2.4109588036922216,1
2.942635043911557,1
2.250373822029123,1
1.9496929107042809,1
-1.804467776761192,0
2.1389913818326565,1
-2.8704874104025153,0
2.5985489406144624,1
-2.432369740767646,0
-3.04074474085423,0
2.3150441666264445,1
2.529345127096415,1
-3.071046290112349,0
-2.243920211997812,0
2.2204324885174436,1
2.339011449811512,1
-2.461139274574376,0
1.850689661197632,1
0.7138612002574377,1
2.83970877217101,1
2.484163646019842,1
2.3735509644853017,1
2.323687628325552,1
2.790620588607421,1
1.0072885270960354,1
-3.045418712235503,0
-0.5826752432413358,0
2.3485077232498432,1
2.3958154817225794,1
-0.38067882668262537,0
-2.975643986695654,0
-3.119703105030777,0
-3.1280966687234573,0
1.065763981068543,1
-2.7712122787693607,0
0.27270956493250226,1
-2.8679577628158848,0
2.185678421283671,1
2.7232392822885676,1
-2.9873347154721075,0
2.979114318770268,1
-3.0917378094416548,0
2.4588464037102917,1
-3.027503786669136,0
-2.981277645597394,0
2.379312293199379,1
2.208168651261685,1
2.1677566730302584,1
-0.02749449637467239,1
-1.8976586104637272,0
-2.2253821727772514,0
2.467965099648772,1
2.6890350857181766,1
-1.8305022693919208,0
2.3881534391806905,1
2.4454162710617084,1
2.6140939993396026,1
-2.6252190827264363,0
-2.7636787629760886,0
1.2400732270872639,1
-1.0695514990810024,1
1.9834954923167964,1
2.238637952616111,1
0.3187116822256016,1
2.1761157637390642,1
2.34422963525668,1
0.8359007759314163,1
-2.992401669514608,0
1.9060211091152586,0
-2.7622984681479483,0
2.9527819833846523,1
2.0193214632597813,1
2.9249708549679876,1
-2.9493401951815383,0
2.573090282152287,1
2.2057053431287668,1
2.7574397785362317,1
1.0406652486201449,1
2.6129796592276904,1
-3.043278373037888,0
-2.891730171314377,0
-2.860600562721691,0
-1.3251526270878733,0
2.07240308936815,0
-2.459158474120354,0
2.10424205612947,1
2.281053841346164,1
-2.986053109570127,0
2.3984269068705073,1
2.799279087169655,1
-3.063602987956066,0
-1.9237526947451122,0
-2.855313547442696,0
-2.50335962432658,0
2.8473475414548304,1
2.1940749667077566,1
2.705873251937845,1
-2.5759610077315434,0
0.9193749821463486,1
-2.543872721413021,0
2.588040266782236,1
2.47234851785515,1
-2.9890825601461737,0
2.4458404508973914,1
3.2225683396597486,1
2.689242868319295,1
2.0083016077926206,1
2.7249543554365707,1
-3.078887201108126,0
1.9262432904066833,0
2.846189240511389,1
1.4643598083582787,1
-3.0719298556165815,0
-3.0319296119350496,0
-3.0375462533766764,0
0.6547837022746221,1
2.7072079103776674,1
-2.3066617632538815,0
2.8163753777667164,1
-3.055154451257022,0
-3.0502549308386535,0
2.5415327092629503,1
1.3687691305634202,1
-2.0706527086298028,0
-3.0165275007429746,0
2.4341331982427525,1
2.368126029741624,1
-3.092188432852536,0
-1.7414126526993,0
1.776918773586987,0
2.776949015058435,1
-2.3851514943587704,0
2.4862555302430995,1
-2.2487158914479757,0
1.9788611286152147,1
0.8553362055313882,1
0.362721541013914,1
-3.113979922869521,0
2.885955255135057,1
-3.0973879663048285,0
2.989525684065493,1
-0.936104828360393,0
0.9624896004262308,1
2.9803441193324653,1
2.5379900971177975,1
-2.7135037880386337,0
-2.9868686696760305,0
2.9581384772109844,1
3.230361126056021,1
-3.078450712164616,0
-2.3150737367889653,0
-2.8499090960453333,0
-2.966444267895042,0
-2.5999508344094715,0
2.4859000345580013,1
2.0183625605025184,0
2.3731593833093574,1
-1.8684559579143947,0
2.461928648551598,1
2.569667998793281,1
2.901902649597577,1
0.7279718589636114,1
-2.5822600929120316,0
-2.813072344176696,0
2.3358566963093046,1
-2.47219049285595,0
2.086545657464783,0
-0.818875275255658,1
-3.0811593819416943,0
-2.2173598161592296,0
-3.0395281540896466,0
-3.063091167724635,0
2.506463756995554,1
-2.9316924380581515,0
2.549149541987148,1
-2.5694763219172065,0
2.189213079333474,1
2.6354268555581095,1
-1.5538420348387005,0
-3.143422937360731,0
1.467931573441384,1
2.3338863109752084,1
0.7661714224186802,1
2.9719056773972867,1
-1.7047384727564188,0
-2.405924906902415,0
1.0409604364694593,1
-2.1268050622550407,0
2.296066526278245,1
-3.1219352111088448,0
2.982296846748699,1
-2.928065183856898,0
2.3227577695685837,1
2.3922009797063306,1
2.5866160559071734,1
-2.968302487344849,0
2.5306192415280475,1
-2.5862931221524583,0
-1.8512017358013402,0
2.9623295647699446,1
2.4916165190596837,1
-1.2928162751120624,0
0.6935891925924105,0
-3.130538185655237,0
-2.7503050536981206,0
1.87413191433402,1
-2.54732698979841,0
2.5867813187087614,1
-2.2715336614796993,0
0.8190552499853105,1
-2.047030501378426,0
1.7996471381128154,1
2.8186189883519197,1
3.245304791032784,1
-0.6386370905478657,0
-0.1681132639797031,1
-3.089593164221141,0
1.0416040118496048,1
2.8463439193235076,1
1.5856315033965627,1
2.6270112281100864,1
2.528295707152044,1
-2.6088028189168306,0
-3.0493190824114347,0
2.689792125404409,1
-3.0896783627694377,0
2.4462562687564637,1
-0.5561069224303203,0
-2.9280489847699336,0
2.801817778456682,1
1.3257957295363552,1
2.8697051753513514,1
-2.5029731834616924,0
1.6855561762835116,1
-1.706708030856747,0
3.250078140133142,1
2.5050407871330957,1
2.7551237387026397,1
-2.5583257372941444,0
2.389318366663959,1
2.9751098690107223,1
2.168487203256493,1
-3.0423423894513095,0
2.5618534248506726,1
2.478745953578135,1
-2.414940623689447,0
2.887224012841128,1
-2.8511959167984675,0
-1.5110424421571078,1
-2.838063228092792,0
